passage_id,question,passage,is_negative
2003_2276.txt:Art.2,Kto jest przełożonym żołnierzy?,"
Art. 2.
1.   Żołnierz
obowiązany jest do przestrzegania dyscypliny wojskowej.
2.   Przełożony
jest obowiązany:
1)   kształtować
dyscyplinę wojskową podporządkowanych mu żołnierzy, w szczególności przez
działania profilaktyczno-wychowawcze oraz tworzenie warunków do wyróżniania
i przestrzegania dyscypliny wojskowej;
2)   niezwłocznie
reagować na zachowania żołnierzy naruszające dyscyplinę wojskową.
3.   Żołnierz
starszy stopniem wojskowym, niebędący przełożonym żołnierza młodszego stopniem
wojskowym, naruszającego dyscyplinę wojskową podczas nieobecności przełożonego,
jest:
1) uprawniony do
wydania temu żołnierzowi rozkazu zaprzestania naruszania dyscypliny wojskowej;
2) obowiązany do
powiadomienia o tym fakcie przełożonego tego żołnierza.
4.   Żołnierz jest
obowiązany, na żądanie uprawnionej osoby, do udzielenia pomocy w czynnościach
służbowych, podejmowanych w stosunku do żołnierza naruszającego dyscyplinę
wojskową.
 ",1
1999_95.txt:Art.10,Kto może powołać sekretarza komitetu?," Art. 10.
 Prezes Rady Ministrów określi, w drodze rozporządzenia:
   1) szczegółowy tryb funkcjonowania Komitetu,
   2) zasady udziału w jego posiedzeniach,
   3) zakres czynności sekretarza Komitetu.
                                 ",1
1999_95.txt:Art.8,Kto może powołać sekretarza komitetu?," Art. 8.
Członkami  Komitetu są:
   1) ministrowie właściwi do spraw: zagranicznych, gospodarki, budżetu,
     finansów publicznych, sprawiedliwości, administracji publicznej oraz
     Szef Kancelarii Prezesa Rady Ministrów,
   2) Sekretarz Rady Bezpieczeństwa Narodowego - Szef Biura Bezpieczeństwa
     Narodowego,
   3) Szef Urzędu Ochrony Państwa,
   4) Szef Wojskowych Służb Informacyjnych,
   5) nie więcej niż trzy osoby, powoływane i odwoływane przez Prezesa Rady
     Ministrów, których doświadczenie lub sprawowane funkcje mogą mieć
     istotne znaczenie dla realizacji zadań Komitetu.
   
                                  ",1
2004_1262.txt:Art.9,Kto może powołać sekretarza komitetu?," Art. 9.
1. Komitet opracuje regulamin swojego działania.
2. Regulamin, o którym mowa w ust. 1, podlega zatwierdzeniu przez Radę
  Nadzorczą.
3. Członkom Komitetu jest wypłacane wynagrodzenie za udział w posiedzeniu w
  wysokości minimalnego wynagrodzenia określonego na zasadach ustalonych w
  ustawie z dnia 10 października 2002 r. o minimalnym wynagrodzeniu za pracę
  (Dz.U. Nr 200, poz. 1679). W przypadku gdy w danym miesiącu odbędzie się
  więcej niż jedno posiedzenie, wynagrodzenie przysługuje za jedno posiedzenie.
                                        
                                   Rozdział 3
                    Zasady udzielania gwarancji lub poręczeń
                                        
                                   ",1
1995_618.txt:Art.31,Kto może łowić ryby w polskim morzu?," Art. 31.
Dyrektor urzędu morskiego może wszcząć postępowanie, w razie zabezpieczenia
dowodów, w odniesieniu do statku o obcej przynależności, który:
    1) przebywa w porcie polskim lub w bazie przeładunkowej, jeżeli spowodował
      zanieczyszczenie lub zagrożenie zanieczyszczeniem poza polskimi
      obszarami morskimi, z naruszeniem uznanych norm międzynarodowych,
    2) płynąc po polskim morzu terytorialnym spowodował zanieczyszczenie 
      lub zagrożenie zanieczyszczeniem tego obszaru morza,
    3) płynąc po polskiej wyłącznej strefie ekonomicznej lub morzu terytorialnym,
      wskutek zanieczyszczenia w wyłącznej strefie ekonomicznej, 
      spowodował poważną szkodę lub zagrożenie poważną szkodą dla wybrzeży
      albo innych istotnych interesów państwa.
    
                               ",1
2001_1441.txt:Art.59,Kto może łowić ryby w polskim morzu?," Art. 59.
Wykonywanie rybołówstwa morskiego w polskich obszarach morskich odbywa
się przy użyciu statków rybackich o długości całkowitej
nieprzekraczającej 30 m i mocy silnika głównego nieprzekraczającej 611
kW.
                                    
                               ",1
2004_574.txt:Art.1,Kto może łowić ryby w polskim morzu?," Art. 1.
1. Ustawa określa zakres zadań, właściwość organów oraz tryb postępowania w
  sprawach:
   1) nadawania uprawnień do wykonywania rybołówstwa;
   2) racjonalnego wykonywania rybołówstwa, w tym ochrony żywych zasobów morza;
   3) kontroli i nadzoru nad:
     a) wykonywaniem rybołówstwa,
     b) obrotem produktami rybołówstwa.
2. Przepisy ustawy stosuje się do:
   1) właścicieli statków rybackich o polskiej przynależności i armatorów
     wykonujących rybołówstwo morskie tymi statkami na terytorium
     Rzeczypospolitej Polskiej i w polskiej wyłącznej strefie ekonomicznej oraz
     poza granicami polskich obszarów morskich;
   2) armatorów:
     a) wykonujących rybołówstwo morskie statkami rybackimi o obcej
       przynależności w polskich obszarach morskich,
     b) prowadzących skup lub przetwórstwo organizmów morskich w polskich
       obszarach morskich;
   3) osób fizycznych, osób prawnych albo jednostek organizacyjnych
     nieposiadających osobowości prawnej, które prowadzą połowy organizmów
     morskich w celach naukowo-badawczych, szkoleniowych albo sportoworekreacyjnych,
dokonują zarybiania, prowadzą chów lub hodowlę ryb i innych
     organizmów morskich;
   4) przedsiębiorców, którzy prowadzą obrót produktami rybołówstwa.
                                        
                                    ",1
1995_446.txt:Art.50,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 50.
 1. Kto:
    1) uniemożliwia lub utrudnia Państwowej Inspekcji Ochrony Roślin wykonywanie
      czynności urzędowych,
    2) wbrew obowiązkowi nie zawiadamia miejscowo właściwego organu 
      Państwowej Inspekcji Ochrony Roślin lub organu gminy o wystąpieniu 
      lub podejrzeniu wystąpienia określonych organizmów szkodliwych (art. 
      3 ust. 2 pkt 1),
    3) przywozi z zagranicy zabronione rośliny, produkty roślinne, przedmioty
      lub organizmy szkodliwe (art. 8 ust. 1),
    4) przeładowuje na terenie kraju przewożone rośliny i produkty roślinne, 
      nie zawiadamiając o tym organu Państwowej Inspekcji Ochrony Roślin 
      stopnia wojewódzkiego (art. 10 ust. 2),
    5) bez wymaganego zezwolenia lub wbrew jego warunkom wprowadza 
      do obrotu lub stosuje środki ochrony roślin (art. 14 ust. 2),
    6) wprowadza do obrotu materiał siewny zawierający środki ochrony roślin
      nie dopuszczone do obrotu i stosowania (art. 14 ust. 3),
    7) wprowadza do obrotu zaprawiony materiał siewny w opakowaniach 
      nie odpowiadających warunkom, o których mowa w art. 21 ust. 4,
    8) bez wymaganej koncesji lub wbrew jej warunkom prowadzi obrót lub 
      konfekcjonowanie środków ochrony roślin (art. 23 ust. 1),
    9) wbrew obowiązkowi nie prowadzi ewidencji nabywców środków 
      ochrony roślin, zaliczonych do I i II klasy toksyczności dla ludzi (art. 
      26 ust. 2),
   10) podaje informacje o środkach ochrony roślin w formie mogącej wprowadzić
      w błąd co do właściwości tych środków lub sposobu ich stosowania
      (art. 27 ust. 1 pkt 2),
   11) stosuje środki ochrony roślin w sposób niezgodny z etykietą-instrukcją 
      stosowania lub z obowiązującymi zasadami ich stosowania (art. 29 
      oraz art. 37),
   12) stosuje na roślinach uprawianych w strefach ochronnych źródeł, ujęć 
      wody oraz na terenie uzdrowisk, otulin parków narodowych niedozwolone
      środki ochrony roślin (art. 30 ust. 1 i 2),
   13) stosuje materiał siewny zawierający środki ochrony roślin do innych celów
      niż siew lub sadzenie (art. 30 ust. 3),
   14) stosując środki ochrony roślin nie przestrzega okresów karencji lub 
      prewencji (art. 31),
   15) nie prowadzi ewidencji wykonywanych zabiegów zwalczania organizmów
      szkodliwych (art. 32),
   16) stosuje środki ochrony roślin lub uprawia rośliny wbrew zakazom, 
      ograniczeniom lub warunkom określonym przez wojewodę (art. 34),
   17) stosuje środki ochrony roślin sprzętem niesprawnym technicznie (art. 
      35 ust. 1) i uchyla się od obowiązku przeprowadzania technicznego 
      badania tego sprzętu (art. 36)
  - podlega karze aresztu albo grzywny.
 2. W razie popełnienia wykroczenia określonego w ust. 1 pkt 3, 4, 5, 7 lub 8 
   - można orzec przepadek rzeczy stanowiącej przedmiot wykroczenia 
   choćby nie stanowiła własności sprawcy.
 3. W wypadkach określonych w ust. 1 i 2 orzekanie następuje w trybie przepisów
   o postępowaniu w sprawach o wykroczenia.
 
                               Rozdział 7
                     Przepisy przejściowe i końcowe
                                    
                               ",1
1995_617.txt:Art.1,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 1.
W ustawie z dnia 24 listopada 1995 r. o nasiennictwie (Dz.U. Nr 149, poz. 724,
z 1997 r. Nr 121, poz. 770, z 1998 r. Nr 106, poz. 668 oraz z 2000 r. Nr 12,
poz. 136) wprowadza się następujące zmiany:
1) art. 2 otrzymuje brzmienie:
       ""Art. 2.1. Użyte w ustawie określenia oznaczają:
           1) odmiana rośliny uprawnej, zwana dalej ""odmianą"" "" zbiorowość
             roślin w obrębie botanicznej jednostki systematycznej najniższego
             znanego stopnia:
             a) którą można określić na podstawie przejawianych właściwości
               wynikających z określonego genotypu lub kombinacji genotypów,
             b) którą można odróżnić od każdej innej zbiorowości roślin na
               podstawie co najmniej jednej przejawianej właściwości,
             c) która nie zmienia się po rozmnożeniu ani na końcu właściwego
               jej cyklu rozmnożeń lub krzyżowań,
           2) mieszaniec "" odmianę wytworzoną każdorazowo przez krzyżowanie
             określonych zbiorowości roślin, zgodnie z określonym sposobem i
             kolejnością,
           3) składnik mieszańca "" odmianę rośliny uprawnej wykorzystywaną w
             procesie tworzenia mieszańca,
           4) populacja miejscowa "" odmianę powstałą w kraju w wyniku
             długotrwałego oddziaływania miejscowych czynników przyrodniczych
             i rolniczych,
           5) odmiana chroniona "" odmianę, do której hodowca posiada wyłączne
             prawo do ochrony tej odmiany i do zarobkowego z niej korzystania,
           6) hodowla roślin "" działalność zmierzającą do wytworzenia i
             zachowania odmian roślin uprawnych, obejmującą:
             a) hodowlę twórczą, mającą na celu tworzenie nowych odmian,
             b) hodowlę zachowawczą, mającą na celu zachowanie
               charakterystycznych właściwości oraz wyrównania i trwałości
               wytworzonych odmian,
           7) hodowca odmiany, zwany dalej ""hodowcą"" "" osobę, która:
             a) wyhodowała lub odkryła i ujawniła odmianę lub
             b) jest pracodawcą lub zleceniodawcą osoby, o której mowa w lit.
               a), lub
             c) jest prawnym następcą osób, o których mowa w lit. a) i b),
           8) twórca odmiany, zwany dalej ""twórcą"" "" osobę fizyczną, która na
             podstawie umowy o pracę lub innej umowy wyhodowała lub odkryła
             odmianę, a w przypadku mieszańca również jeżeli wyhodowała lub
             odkryła składnik mieszańca wykorzystywany przy rozpoczynaniu cyklu
             hodowania mieszańca lub określiła sposób krzyżowania składników
             mieszańca,
           9) materiał siewny "" rośliny lub ich części przeznaczone do siewu,
             sadzenia, szczepienia, okulizacji lub rozmnażania roślin,
          10) materiał szkółkarski "" materiał siewny drzew, krzewów i bylin,
          11) kwalifikowany materiał siewny "" materiał siewny wytworzony w
            hodowli zachowawczej odmiany albo stanowiący jego dalsze
            rozmnożenie lub materiał siewny mieszańca o stwierdzonej przez
            uprawnioną jednostkę tożsamości odmiany, zgodny z obowiązującymi
            wymaganiami co do wytwarzania oraz z wymaganiami jakościowymi,
          12) standardowy materiał siewny "" materiał siewny wytworzony w
            hodowli zachowawczej odmiany albo stanowiący jego dalsze
            rozmnożenie lub materiał siewny mieszańca o stwierdzonej przez
            hodowcę tożsamości odmiany, zgodny z obowiązującymi wymaganiami co
            do wytwarzania oraz z wymaganiami jakościowymi,
          13) handlowy materiał siewny "" materiał siewny odpowiadający
            wymaganiom jakościowym,
          14) materiał ze zbioru "" rośliny lub ich części uzyskiwane z uprawy
            określonej odmiany, nieprzeznaczone do stosowania jako materiał
            siewny,
          15) urzędowe badanie odmiany, zwane dalej ""urzędowym badaniem"" ""
            badanie odmiany w celu jej urzędowej rejestracji lub przyznania
            jej hodowcy wyłącznego prawa do tej odmiany,
          16) wartość gospodarcza odmiany "" korzyść, jaką odmiana, przy
            uwzględnieniu całości jej właściwości wpływających na jej
            wartość, może przynieść w wytwarzaniu, przerobie, obrocie i
            użytkowaniu produktów uzyskiwanych z jej uprawy; pojedyncze
            niekorzystne właściwości odmiany mogą być uzupełnione innymi
            korzystnymi właściwościami,
          17) obrót materiałem siewnym:
             a) nabycie lub przyjęcie w komis materiału siewnego w celu jego
               sprzedaży,
             b) oferowanie do sprzedaży i sprzedaż materiału siewnego,
             c) przywóz materiału siewnego z zagranicy.
         2. Przepis ust. 1 pkt 7 lit. a) nie dotyczy osób, które wyhodowały
           lub odkryły odmianę na podstawie umowy o pracę lub innej umowy.
         3. Za odmianę macierzystą uznaje się odmianę, przy użyciu której
           odkryto lub z której wytworzono odmianę pochodną; odmiany pochodnej
           nie uważa się za odmianę macierzystą.
         4. Odmianę uznaje się za odrębną, jeżeli różni się wyraźnie od innych
           znanych odmian.
         5. Odmianę uznaje się za wyrównaną, jeżeli jej rośliny są
           wystarczająco podobne ze względu na charakterystyczne dla niej
           właściwości, przy uwzględnieniu sposobu rozmnażania właściwego tej
           odmianie.
         6. Odmianę uznaje się za trwałą, jeżeli jej charakterystyczne
           właściwości nie zmieniają się po jej rozmnażaniu lub na końcu
           właściwego jej cyklu rozmnożeń albo krzyżowań."";
2) art. 5 i 6 otrzymują brzmienie:
      ""Art. 5. 1. Rejestr odmian roślin uprawnych, zwany dalej ""rejestrem"",
             jest
             urzędowym wykazem odmian, których materiał siewny może być
             wprowadzony do obrotu.
         2. Przepis ust. 1 nie dotyczy roślin ozdobnych.
   ",1
1997_468.txt:Art.36,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 36.
Przepisów art. 32-35, z wyjątkiem przepisów dotyczących obowiązku niszczenia
słomy makowej i resztek pożniwnych roślin maku, nie stosuje się do upraw 
maku i konopi prowadzonych przez szkołę wyższą, jednostkę badawczo-rozwojową
lub inną placówkę naukową oraz Centralny Ośrodek Badania Odmian 
Roślin Uprawnych - jeżeli odbywa się to w ramach działalności statutowej, a 
także przez podmiot gospodarczy zajmujący się hodowlą roślin lub stosujący 
konopie włókniste w celach izolacyjnych.
                               ",1
2000_991.txt:Art.24,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 24.
1. Kto:
   1) konfekcjonuje nawozy bez zgody producenta lub importera i
     nie uzgadnia z nim rodzaju opakowań,
   2) na opakowaniu nawozu lub etykiecie, a w przypadku nawozów
     luzem - w dokumentach towarzyszących, nie zamieszcza
     w widocznym miejscu sporządzonych w języku polskim, w sposób
     zapewniający trwałość i czytelność informacji dotyczących
     identyfikacji nawozu, jego masy lub objętości, instrukcji
     stosowania i przechowywania, okresu przydatności do
     stosowania oraz nie włącza w system zamknięcia opakowań
     etykiet dołączonych do nawozu,
   3) wprowadza do obrotu nawozy niespełniające wymagań
     jakościowych,
   4) wprowadza do obrotu nawozy, w których zanieczyszczenia
     przekraczają dopuszczalne wartości zanieczyszczeń,
   5) stosuje nawozy w sposób niezgodny z obowiązującymi
     warunkami i zasadami, powodując zagrożenie dla zdrowia ludzi
     i zwierząt lub dla środowiska,
   6) wykonuje prace polegające na świadczeniu usług w zakresie
     stosowania nawozów, nie posiadając uprawnień w tym zakresie,
   7) przewozi lub przechowuje nawozy w sposób niezgodny
     z obowiązującymi w tym zakresie zasadami, powodując
     zagrożenie dla zdrowia ludzi i zwierząt lub dla środowiska,
   8) nie wycofa nawozu wprowadzonego do obrotu wbrew obowiązkowi
     określonemu w art. 6 ust. 3, art. 21 ust. 1 i art. 29 ust. 2
     i 3
   - podlega karze grzywny.
2. W sprawach o czyny określone w ust. 1 orzeka się na podstawie
  przepisów o postępowaniu w sprawach o wykroczenia.
                                
                           Rozdział 8
   Zmiany w przepisach obowiązujących, przepisy przejściowe i
                             końcowe
                                
                           ",1
2001_537.txt:Art.36,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 36.
1. Kto nie przestrzega zakazu produkcji bądź zakazów, dotyczących obrotu z
  zagranicą substancjami kontrolowanymi lub towarami zawierającymi takie
  substancje, a także wprowadza do obrotu krajowego substancje lub towary
  pozyskane z naruszeniem tych zakazów,
 podlega grzywnie, karze ograniczenia wolności albo pozbawienia wolności do
         lat 2.
2. W wypadkach mniejszej wagi sprawca podlega grzywnie albo karze ograniczenia
  wolności.
                                       
                                  ",1
2001_1450.txt:Art.10,Kto określa wzór certyfikatu okrętowego?," Art. 10.
1. Kwalifikowany podmiot świadczący usługi certyfikacyjne wydający
  kwalifikowane certyfikaty jest obowiązany:
   1) zapewnić techniczne i organizacyjne możliwości szybkiego i niezawodnego
     wydawania, zawieszania i unieważniania certyfikatów oraz określenia czasu
     dokonania tych czynności,
   2) stwierdzić tożsamość osoby ubiegającej się o certyfikat,
   3) zapewnić środki przeciwdziałające fałszerstwom certyfikatów i innych
     danych poświadczanych elektronicznie przez te podmioty, w szczególności
     przez ochronę urządzeń i danych wykorzystywanych przy świadczeniu usług
     certyfikacyjnych,
   4) zawrzeć umowę ubezpieczenia odpowiedzialności cywilnej za szkody
     wyrządzone odbiorcom usług certyfikacyjnych,
   5) poinformować osobę ubiegającą się o certyfikat, przed zawarciem z nią
     umowy, o warunkach uzyskania i używania certyfikatu, w tym o wszelkich
     ograniczeniach jego użycia,
   6) używać systemów do tworzenia i przechowywania certyfikatów, w sposób
     zapewniający możliwość wprowadzania i zmiany danych jedynie osobom
     uprawnionym,
   7) jeżeli podmiot zapewnia publiczny dostęp do certyfikatów to ich
     publikacja wymaga uprzedniej zgody osoby, której wydano ten certyfikat,
   8) udostępniać odbiorcy usług certyfikacyjnych pełny wykaz bezpiecznych
     urządzeń do składania i weryfikacji podpisów elektronicznych i warunki
     techniczne, jakim te urządzenia powinny odpowiadać,
   9) zapewnić, w razie tworzenia przez niego danych służących do składania
     podpisu elektronicznego, poufność procesu ich tworzenia, a także nie
     przechowywać i nie kopiować tych danych ani innych danych, które mogłyby
     służyć do ich odtworzenia, oraz nie udostępniać ich nikomu innemu poza
     osobą, która będzie składała za ich pomocą podpis elektroniczny,
  10) zapewnić, w razie tworzenia przez niego danych służących do składania
     podpisu elektronicznego, aby dane te z prawdopodobieństwem graniczącym z
     pewnością wystąpiły tylko raz,
  11) publikować dane, które umożliwią weryfikację, w tym również w sposób
     elektroniczny, autentyczności i ważności certyfikatów oraz innych danych
     poświadczanych elektronicznie przez ten podmiot oraz zapewnić nieodpłatny
     dostęp do tych danych odbiorcom usług certyfikacyjnych.
2. Kwalifikowany podmiot świadczący usługi certyfikacyjne polegające na
  znakowaniu czasem jest obowiązany spełnić wymogi, o których mowa w ust. 1 pkt
  3, 4 i 8, oraz używać systemów do znakowania czasem, tworzenia i
  przechowywania zaświadczeń certyfikacyjnych, w sposób zapewniający możliwość
  wprowadzania i zmiany danych jedynie osobom uprawnionym, a także zapewnić, że
  czas w nich określony jest czasem z chwili składania poświadczenia
  elektronicznego i uniemożliwiają one oznaczenie czasem innym niż w chwili
  wykonania usługi znakowania czasem.
3. Osoba wykonująca czynności związane ze świadczeniem usług certyfikacyjnych
  powinna:
   1) posiadać pełną zdolność do czynności prawnych,
   2) nie być skazana prawomocnym wyrokiem za przestępstwo przeciwko
     wiarygodności dokumentów, obrotowi gospodarczemu, obrotowi pieniędzmi i
     papierami wartościowymi, przestępstwo skarbowe lub przestępstwa, o których
     mowa w rozdziale VIII ustawy,
   3) posiadać niezbędną wiedzę i umiejętności w zakresie technologii tworzenia
     certyfikatów i świadczenia innych usług związanych z podpisem
     elektronicznym.
4. Rada Ministrów może określić, w drodze rozporządzenia, szczegółowe warunki
  techniczne i organizacyjne, które muszą spełniać kwalifikowane podmioty
  świadczące usługi certyfikacyjne, w tym wymagania z zakresu ochrony fizycznej
  pomieszczeń, w których znajdują się informacje, o których mowa w art. 12 ust.
  1, uwzględniając zakres stosowania wydawanych przez nie certyfikatów,
  wymagania ich ochrony oraz konieczność zapewnienia ochrony interesów
  odbiorców usług certyfikacyjnych.
5. Minister właściwy do spraw instytucji finansowych, w porozumieniu z
  ministrem właściwym do spraw gospodarki, po zasięgnięciu opinii Polskiej Izby
  Ubezpieczeń, określi, w drodze rozporządzenia, sposób i szczegółowe warunki
  spełnienia obowiązku ubezpieczenia, o którym mowa w ust. 1 pkt 4, w tym w
  szczególności termin powstania obowiązku zawarcia umowy ubezpieczenia oraz
  minimalne sumy gwarancyjne, z uwzględnieniem konieczności zapewnienia
  gwarancji spełnienia obowiązku zawarcia umowy ubezpieczenia.
 
                                  ",1
2001_1545.txt:Art.36,Kto określa wzór certyfikatu okrętowego?," Art. 36.
 § 1. Po wpisaniu do rejestru okrętowego statek otrzymuje certyfikat okrętowy, a
     statek w budowie - certyfikat statku w budowie.
 § 2. Certyfikat okrętowy stanowi dowód polskiej przynależności statku.
 § 3. Statkowi nabytemu za granicą polski urząd konsularny może wydać tymczasowe
     świadectwo polskiej przynależności statku (świadectwo o banderze) ważne na
     okres nie dłuższy niż 6 miesięcy. O wydaniu świadectwa polski urząd
     konsularny zawiadamia właściwą izbę morską.
                                        
                                   ",1
2001_1545.txt:Art.37,Kto określa wzór certyfikatu okrętowego?," Art. 37.
 § 1. W razie wydania certyfikatu okrętowego statkowi, który uzyskał czasową
     polską przynależność, dokument wydany takiemu statkowi przez organ
     prowadzący jego rejestr stały powinien zostać temu organowi zwrócony. O
     zwrocie dokumentu armator statku zawiadamia izbę morską w terminie 30 dni,
     licząc od dnia otrzymania certyfikatu okrętowego.
 § 2. W razie zawieszenia przez izbę morską polskiej przynależności statku
     stanowiącego polską własność lub uważanego za stanowiący polską własność
     właściciel statku obowiązany jest zwrócić izbie morskiej certyfikat
     okrętowy w terminie 30 dni, licząc od dnia wydania statkowi odpowiedniego
     dokumentu przez zagraniczny organ rejestrowy.
 § 3. Izba morska zawiadamia właściwe władze państwa rejestru stałego o ustaniu
     czasowej polskiej przynależności statku.
                                        
                                   ",1
1994_627.txt:Art.17,Kto ustala pensję członków Rady Ministrów?," Art. 17.
 1. Organem opiniodawczym Ministra Transportu i Gospodarki Morskiej jest 
   Rada do Spraw Autostrad, zwana dalej ""Radą"".
 2. Członków Rady powołuje i odwołuje Minister Transportu i Gospodarki 
   Morskiej.
 3. Przewodniczącego Rady wybiera i odwołuje Rada spośród swoich członków.
 4. Regulamin działania Rady, na jej wniosek, ustala Minister Transportu i 
   Gospodarki Morskiej.
 
                               ",1
1997_484.txt:Art.18,Kto ustala pensję członków Rady Ministrów?," Art. 18.
 1. Składki na Fundusz ustala się od wypłat stanowiących podstawę wymiaru 
   składek na ubezpieczenie społeczne.
 2. Wysokość składki na Fundusz ustala w drodze rozporządzenia Minister 
   Pracy i Polityki Socjalnej w porozumieniu z Ministrem Finansów i Radą 
   Funduszu. Stanowisko w sprawie obniżenia składki na Fundusz Rada Funduszu
   uchwala większością 3\4 głosów członków Rady.
 
                               ",1
1997_84.txt:Art.6,Kto ustala pensję członków Rady Ministrów?," Art. 6.
Rada Ministrów w drodze rozporządzenia:
   1) określi kalkulacyjne liczby etatów w poszczególnych działach państwowej
     sfery budżetowej, w podziale na formy finansowania,
   2) dokonuje podziału kwot limitów wynagrodzeń osobowych:
       a) wynagrodzeń pracowników państwowej sfery budżetowej między 
         poszczególne działy i formy finansowania,
       b) uposażeń żołnierzy i funkcjonariuszy oraz kandydatów i żołnierzy 
         niezawodowych na poszczególne resorty,
   3) określi szczegółowe zasady i tryb podziału między poszczególne jednostki
     organizacyjne kwot limitów, o których mowa w pkt 2 lit.a),
   4) określi stopień sfinansowania przez budżet państwa limitów wynagrodzeń
     osobowych, o których mowa w pkt 2 lit.a), w jednostkach gospodarki
     pozabudżetowej,
   5) może określać tytuły wypłat i wynagrodzeń nie objętych limitami wynagrodzeń
     osobowych.
   
                               ",1
1999_1255.txt:Art.1,Kto ustala pensję członków Rady Ministrów?," Art. 1.
Ustawa określa zasady i tryb kształtowania wynagrodzeń w państwowej sferze
budżetowej oraz limity zatrudnienia dla osób objętych mnożnikowymi systemami
wynagrodzeń.
                                       
                                   ",1
1999_802.txt:Art.42,Kto ustala pensję członków Rady Ministrów?," Art. 42.
Funkcjonariuszom celnym i członkom ich rodzin mogą być przyznane świadczenia
socjalne, których rodzaj i zakres ustala Rada Ministrów w drodze
rozporządzenia. Rada Ministrów, ustalając rodzaj i zakres tych świadczeń,
uwzględni szczególne warunki pełnienia służby przez funkcjonariuszy celnych.
                                       
                                  ",1
2001_246.txt:Art.15,Kto ustala pensję członków Rady Ministrów?," Art. 15.
1. Zgodnie z art. 9 ust. 1 i 2 ustawy z dnia 23 grudnia 1999 r. o kształtowaniu
  wynagrodzeń w państwowej sferze budżetowej oraz o zmianie niektórych ustaw
  (Dz.U. Nr 110, poz. 1255 oraz z 2000 r. Nr 19, poz. 239) ustala się:
   1) dla państwowych jednostek budżetowych w podziale na części i działy
     klasyfikacji dochodów i wydatków budżetowych oraz na poszczególne grupy
     osób, w załączniku nr 11:
     a) kwoty wynagrodzeń (łącznie z podwyżką od dnia 1 stycznia 2001 r.) i
       limity zatrudnienia dla osób objętych mnożnikowymi systemami wynagrodzeń
       (osób zajmujących kierownicze stanowiska państwowe, członków korpusu
       służby cywilnej, etatowych członków samorządowych kolegiów odwoławczych,
       sądowych kuratorów zawodowych, komorników sądowych, asesorów
       i aplikantów sądowych i prokuratorskich, funkcjonariuszy Służby Celnej,
       sędziów i prokuratorów oraz żołnierzy i funkcjonariuszy),
     b) kwoty wynagrodzeń dla osób nieobjętych mnożnikowymi systemami
       wynagrodzeń (łącznie z podwyżką od dnia 1 stycznia 2001 r.),
   2) kwoty bazowe dla:
     a) osób zajmujących kierownicze stanowiska państwowe, członków korpusu
       służby cywilnej, etatowych członków samorządowych kolegiów odwoławczych,
       sądowych kuratorów zawodowych, komorników sądowych, asesorów
       i aplikantów sądowych i prokuratorskich, funkcjonariuszy Służby Celnej w
wysokości 1.603,56 zł,
     b) sędziów i prokuratorów - w wysokości 1.303,57 zł,
     c) żołnierzy i funkcjonariuszy, którzy podjęli służbę przed dniem 1 stycz
       nia 1999 r. - w wysokości 1.303,57 zł,
     d) żołnierzy i funkcjonariuszy, którzy podjęli służbę po dniu 1 stycznia
       1999 r. - w wysokości 1.556,65 zł,
   3) średnioroczny wskaźnik wzrostu wynagrodzeń w państwowej sferze budżetowej
     w wysokości 107,6%.
2. Zgodnie z art. 10 ustawy, o której mowa w ust. 1, tworzy się rezerwę celową
  dla państwowych jednostek budżetowych z przeznaczeniem na zwiększenie
  wynagrodzeń - w wysokości 5.500 tys. zł - przeznaczonych na wypłaty:
   1) wynagrodzeń dla osób odwołanych z kierowniczych stanowisk państwowych,
   2) nagród jubileuszowych, odpraw emerytalnych, odpraw w związku z przejściem
     na rentę z tytułu niezdolności do pracy oraz ekwiwalentów za
     niewykorzystany urlop wypoczynkowy dla osób zajmujących kierownicze
     stanowiska państwowe, pracowników jednostek organizacyjnych stanowiących
     wyodrębnioną część budżetową, w których limit zatrudnienia nie przekracza
     50 osób.
3. Podwyższenie wynagrodzeń dla pracowników państwowej sfery budżetowej nastąpi
  od dnia 1 stycznia 2001 r., w ramach środków ujętych w budżetach właściwych
  dysponentów części budżetowych.
                                        
                                   ",1
1997_553.txt:Art.198,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 198.
Kto, wykorzystując bezradność innej osoby lub wynikający z upośledzenia 
umysłowego lub choroby psychicznej brak zdolności tej osoby do rozpoznania 
znaczenia czynu lub pokierowania swoim postępowaniem, doprowadza ją do 
obcowania płciowego lub do poddania się innej czynności seksualnej albo do 
wykonania takiej czynności,
        podlega karze pozbawienia wolności od 6 miesięcy do lat 8.
                                    
                              ",1
